Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-04-18,NOR,Norway,Oslo,59.979683,10.738335,2095,0,0,2095,0,0,False,True
2020-03-31,NOR,Norway,Outside mainland Norway,,,1,0,0,1,0,0,False,True
2020-04-18,NOR,Norway,Rogaland,58.58709,6.206792,391,0,0,391,0,0,False,True
2020-04-18,NOR,Norway,Troms og Finnmark,70.239335,26.12935,212,0,0,212,0,0,False,True
2020-04-18,NOR,Norway,Trøndelag,63.421183,11.529951,414,0,0,414,0,0,False,True
2020-04-18,NOR,Norway,Vestfold og Telemark,59.493612,8.722188,260,0,0,260,0,0,False,True
2020-04-18,NOR,Norway,Vestland,60.952729,6.513828,787,0,0,787,0,0,False,True
2020-04-18,NOR,Norway,Viken,60.020274,9.849655,1903,0,0,1903,0,0,False,True
2020-04-18,POL,Poland,Dolnośląskie,51.07994,16.381483,949,30,0,919,0,0,True,True
2020-04-18,POL,Poland,Kujawsko-pomorskie,53.022235,18.502175,398,16,0,382,0,0,True,True
2020-04-18,POL,Poland,Łódzkie,51.559579,19.408271,640,10,0,630,0,0,True,True
2020-04-18,POL,Poland,Lubelskie,51.247253,22.908895,293,10,0,283,0,0,True,True
2020-04-18,POL,Poland,Lubuskie,52.206458,15.345515,81,0,0,81,0,0,True,True
2020-04-18,POL,Poland,Małopolskie,49.842031,20.300847,630,16,0,614,0,0,True,True
2020-04-18,POL,Poland,Mazowieckie,52.309134,21.081201,1936,107,0,1829,0,0,True,True
2020-04-18,POL,Poland,Opolskie,50.621436,17.876844,271,13,0,258,0,0,True,True
2020-04-18,POL,Poland,Podkarpackie,49.962818,22.225966,259,15,0,244,0,0,True,True
2020-04-18,POL,Poland,Podlaskie,53.28395,22.895092,316,3,0,313,0,0,True,True
2020-04-18,POL,Poland,Pomorskie,54.129033,18.012613,207,2,0,205,0,0,True,True
2020-04-18,POL,Poland,Śląskie,50.318293,18.999987,1273,69,0,1204,0,0,True,True
2020-04-18,POL,Poland,Świętokrzyskie,50.734202,20.797295,203,4,0,199,0,0,True,True
2020-04-18,POL,Poland,Warmińsko-mazurskie,53.835464,20.758506,139,1,0,138,0,0,True,True
2020-04-18,POL,Poland,Wielkopolskie,52.283858,17.248218,898,49,0,849,0,0,True,True
2020-04-18,POL,Poland,Zachodniopomorskie,53.582707,15.634824,249,2,0,247,0,0,True,True
2020-04-18,PRT,Portugal,Açores,37.775525,-25.494927,104,0,0,104,0,0,True,True
2020-04-18,PRT,Portugal,Alentejo,38.485499,-8.006668,158,0,0,158,0,0,True,True
2020-04-18,PRT,Portugal,Algarve,37.218389,-8.198488,306,0,0,306,0,0,True,True
2020-04-18,PRT,Portugal,Centro,40.111812,-8.012768,2863,0,0,2863,0,0,True,True
2020-03-27,PRT,Portugal,Estrageiro,,,21,0,0,21,0,0,True,True
2020-04-18,PRT,Portugal,Lisbon,38.623843,-8.88436,4438,0,0,4438,0,0,True,True
2020-04-18,PRT,Portugal,Madeira,32.736252,-16.972663,54,0,0,54,0,0,True,True
2020-04-18,PRT,Portugal,Norte,41.457206,-7.678153,11762,0,0,11762,0,0,True,True
2020-04-18,PRT,Portugal,NOT SPECIFIED,,,0,687,610,-1297,0,228,True,True
2020-04-14,ROU,Romania,Alba,46.172367,23.487279,118,0,0,118,0,0,True,True
2020-04-14,ROU,Romania,Arad,46.273235,21.758454,280,0,0,280,0,0,True,True
2020-04-14,ROU,Romania,Bacau,46.42171,26.773519,76,0,0,76,0,0,True,True
2020-04-14,ROU,Romania,Bihor,46.942178,22.210795,190,0,0,190,0,0,True,True
2020-04-14,ROU,Romania,Bistrița-Năsăud,47.237306,24.522034,89,0,0,89,0,0,True,True
2020-04-14,ROU,Romania,Botosani,47.85927,26.763139,172,0,0,172,0,0,True,True
2020-04-14,ROU,Romania,Bralia,45.0878,27.673222,16,0,0,16,0,0,True,True
2020-04-14,ROU,Romania,Brasov,45.765228,25.302188,263,0,0,263,0,0,True,True
2020-04-14,ROU,Romania,Bucuresti,44.442674,26.08861,789,0,0,789,0,0,True,True
2020-04-14,ROU,Romania,Buzau,45.245475,26.750309,14,0,0,14,0,0,True,True
2020-04-14,ROU,Romania,Calarasi,44.313456,27.020712,39,0,0,39,0,0,True,True
2020-04-14,ROU,Romania,Caras-Severin,45.150492,22.042977,57,0,0,57,0,0,True,True
2020-04-14,ROU,Romania,Cluj,46.812237,23.53594,198,0,0,198,0,0,True,True
2020-04-14,ROU,Romania,Constanta,44.244926,28.247767,158,0,0,158,0,0,True,True
2020-04-14,ROU,Romania,Covasna,45.938093,25.990767,124,0,0,124,0,0,True,True
2020-04-14,ROU,Romania,Dambovita,44.864944,25.496775,31,0,0,31,0,0,True,True
2020-04-14,ROU,Romania,Dolj,44.140792,23.613526,43,0,0,43,0,0,True,True
2020-04-14,ROU,Romania,Galati,45.792748,27.75769,204,0,0,204,0,0,True,True
2020-04-14,ROU,Romania,Giurgiu,44.144127,25.881413,74,0,0,74,0,0,True,True
2020-04-14,ROU,Romania,Gorj,45.004246,23.322863,10,0,0,10,0,0,True,True
2020-04-14,ROU,Romania,Hunedoara,45.753652,22.938806,320,0,0,320,0,0,True,True
2020-04-14,ROU,Romania,Ialomita,44.627356,27.256013,108,0,0,108,0,0,True,True
2020-04-14,ROU,Romania,Iasi,47.221224,27.311502,119,0,0,119,0,0,True,True
2020-04-14,ROU,Romania,Ilfov,44.286638,26.144699,132,0,0,132,0,0,True,True
2020-04-14,ROU,Romania,Maramureș,47.671302,23.981463,51,0,0,51,0,0,True,True
2020-04-14,ROU,Romania,Mehedinti,44.365324,22.737138,22,0,0,22,0,0,True,True
2020-04-14,ROU,Romania,Mures,46.609503,24.697133,229,0,0,229,0,0,True,True
2020-04-14,ROU,Romania,Neamt,46.969735,26.375809,304,0,0,304,0,0,True,True
2020-04-14,ROU,Romania,NOT SPECIFIED,,,231,0,0,231,0,0,True,True
2020-04-14,ROU,Romania,Olt,44.272504,24.439351,13,0,0,13,0,0,True,True
2020-04-14,ROU,Romania,Prahova,45.114672,26.015788,39,0,0,39,0,0,True,True
2020-04-14,ROU,Romania,Salaj,47.18438,23.106887,18,0,0,18,0,0,True,True
2020-04-14,ROU,Romania,Satu Mare,47.705953,22.898922,37,0,0,37,0,0,True,True
2020-04-14,ROU,Romania,Suceava,47.637703,25.82751,1733,0,0,1733,0,0,True,True
2020-04-14,ROU,Romania,Teleorman,44.027822,25.197899,70,0,0,70,0,0,True,True
2020-04-14,ROU,Romania,Timis,45.743832,21.377998,318,0,0,318,0,0,True,True
2020-04-14,ROU,Romania,Tulcea,44.986929,28.858105,18,0,0,18,0,0,True,True
2020-04-14,ROU,Romania,Valcea,45.096033,24.110629,15,0,0,15,0,0,True,True
2020-04-14,ROU,Romania,Vrancea,45.788059,26.980214,157,0,0,157,0,0,True,True
2020-04-18,RUS,Russian Fed.,Adygea,44.448835,40.254013,84,0,0,84,0,0,False,False
2020-04-18,RUS,Russian Fed.,Altai,52.477021,83.868816,63,0,0,63,0,0,False,False
2020-04-18,RUS,Russian Fed.,Altai Republic,,,2,0,0,2,0,0,False,False
2020-04-18,RUS,Russian Fed.,Amur,53.418482,127.711639,14,0,0,14,0,0,False,False
2020-04-18,RUS,Russian Fed.,Arkhangelsk,63.448461,43.404188,39,0,0,39,0,0,False,False
2020-04-18,RUS,Russian Fed.,Astrakhan,47.116641,47.337406,99,0,0,99,0,0,False,False
2020-04-18,RUS,Russian Fed.,Bashkortostan,54.282013,56.528301,252,0,0,252,0,0,False,False
2020-04-18,RUS,Russian Fed.,Belgorod,50.881793,37.359083,81,0,0,81,0,0,False,False
2020-04-18,RUS,Russian Fed.,Bryansk,52.910301,33.406285,256,0,0,256,0,0,False,False
2020-04-18,RUS,Russian Fed.,Buryatia,54.550455,112.36994,112,0,0,112,0,0,False,False
2020-04-18,RUS,Russian Fed.,Chechnya,43.26872,45.799182,12,0,0,12,0,0,False,False
2020-04-18,RUS,Russian Fed.,Chelyabinsk,54.475139,60.413177,61,0,0,61,0,0,False,False
2020-04-18,RUS,Russian Fed.,Chukotka,,,2,0,0,2,0,0,False,False
2020-04-18,RUS,Russian Fed.,Chuvashia,55.507419,47.102483,164,0,0,164,0,0,False,False
2020-04-18,RUS,Russian Fed.,Dagestan,43.035568,46.873874,175,0,0,175,0,0,False,False
2020-04-18,RUS,Russian Fed.,Ingushetia,43.40517,44.8203,257,0,0,257,0,0,False,False
2020-04-18,RUS,Russian Fed.,Irkutsk,57.084283,106.290867,54,0,0,54,0,0,False,False
2020-04-18,RUS,Russian Fed.,Ivanovo,56.999219,41.726645,164,0,0,164,0,0,False,False
2020-04-18,RUS,Russian Fed.,Jewish AO,48.480815,131.765737,19,0,0,19,0,0,False,False
2020-04-18,RUS,Russian Fed.,Kabardino-Balkaria,43.346964,43.521389,114,0,0,114,0,0,False,False
2020-04-18,RUS,Russian Fed.,Kaliningrad,54.706026,21.456853,115,0,0,115,0,0,False,False
2020-04-18,RUS,Russian Fed.,Kalmykia,46.421462,45.383808,67,0,0,67,0,0,False,False
2020-04-18,RUS,Russian Fed.,Kaluga,54.355521,35.465025,151,0,0,151,0,0,False,False
2020-04-18,RUS,Russian Fed.,Kamchatka,61.434398,166.788413,29,0,0,29,0,0,False,False
2020-04-18,RUS,Russian Fed.,Karachay-Cherkessia,43.884514,41.730394,50,0,0,50,0,0,False,False
2020-04-18,RUS,Russian Fed.,Kemerovo,54.775411,87.209993,26,0,0,26,0,0,False,False
2020-04-18,RUS,Russian Fed.,Khabarovsk,50.88285,138.828598,147,0,0,147,0,0,False,False
2020-04-18,RUS,Russian Fed.,Khakassia,53.363558,89.854091,46,0,0,46,0,0,False,False
2020-04-18,RUS,Russian Fed.,Khanty-Mansi AO,61.853095,70.345732,161,0,0,161,0,0,False,False
2020-04-18,RUS,Russian Fed.,Kirov,58.699332,49.846004,111,0,0,111,0,0,False,False
2020-04-18,RUS,Russian Fed.,Komi Republic,64.131117,54.772128,474,0,0,474,0,0,False,False
2020-04-18,RUS,Russian Fed.,Kostroma,58.452918,43.818089,53,0,0,53,0,0,False,False
2020-04-18,RUS,Russian Fed.,Krasnodar,44.412298,39.233582,335,0,0,335,0,0,False,False
2020-04-18,RUS,Russian Fed.,Krasnoyarsk,67.008246,95.991218,276,0,0,276,0,0,False,False
2020-04-18,RUS,Russian Fed.,Kurgan,55.471375,64.816337,13,0,0,13,0,0,False,False
2020-04-18,RUS,Russian Fed.,Kursk,51.702506,36.127326,170,0,0,170,0,0,False,False
2020-04-18,RUS,Russian Fed.,Leningrad,59.999111,31.74764,388,0,0,388,0,0,False,False
2020-04-18,RUS,Russian Fed.,Lipetsk,52.634465,39.187179,129,0,0,129,0,0,False,False
2020-04-18,RUS,Russian Fed.,Magadan,62.70596,154.035695,62,0,0,62,0,0,False,False
2020-04-18,RUS,Russian Fed.,Mari El,56.601523,47.942953,219,0,0,219,0,0,False,False
2020-04-18,RUS,Russian Fed.,Mordovia,54.520508,45.58471,198,0,0,198,0,0,False,False
2020-04-18,RUS,Russian Fed.,Moscow,55.644315,37.666104,24708,0,0,24708,0,0,False,False
2020-04-18,RUS,Russian Fed.,Murmansk,67.805244,34.572247,321,0,0,321,0,0,False,False
2020-04-18,RUS,Russian Fed.,Nenets,,,1,0,0,1,0,0,False,False
2020-04-18,RUS,Russian Fed.,Nizhny Novgorod,56.279395,44.645749,517,0,0,517,0,0,False,False
2020-04-18,RUS,Russian Fed.,North Ossetia-Alania,43.053883,44.325278,94,0,0,94,0,0,False,False
2020-04-18,RUS,Russian Fed.,NOT SPECIFIED,,,0,313,0,-313,0,0,False,False
2020-04-18,RUS,Russian Fed.,Novgorod,58.280449,32.556615,80,0,0,80,0,0,False,False
2020-04-18,RUS,Russian Fed.,Novosibirsk,55.268094,79.765183,86,0,0,86,0,0,False,False
2020-04-18,RUS,Russian Fed.,Omsk,56.091609,73.362497,31,0,0,31,0,0,False,False
2020-04-18,RUS,Russian Fed.,Orenburg,52.670841,53.546526,140,0,0,140,0,0,False,False
2020-04-18,RUS,Russian Fed.,Oryol,52.792407,36.484837,119,0,0,119,0,0,False,False
2020-04-18,RUS,Russian Fed.,Penza,53.186558,44.659811,140,0,0,140,0,0,False,False
2020-04-18,RUS,Russian Fed.,Perm,59.150725,56.240625,170,0,0,170,0,0,False,False
2020-04-18,RUS,Russian Fed.,Primorsky,45.185147,134.763918,67,0,0,67,0,0,False,False
2020-04-18,RUS,Russian Fed.,Pskov,57.223881,29.258821,42,0,0,42,0,0,False,False
2020-04-18,RUS,Russian Fed.,Republic of Crimea,45.332961,34.380235,55,0,0,55,0,0,False,False
2020-04-18,RUS,Russian Fed.,Republic of Karelia,63.15587,32.990555,15,0,0,15,0,0,False,False
2020-04-18,RUS,Russian Fed.,Rostov,47.737084,41.33971,197,0,0,197,0,0,False,False
2020-04-18,RUS,Russian Fed.,Ryazan,54.306865,40.654571,225,0,0,225,0,0,False,False
2020-04-18,RUS,Russian Fed.,Saint Petersburg,59.771022,30.094098,1646,0,0,1646,0,0,False,False
2020-04-18,RUS,Russian Fed.,Sakhalin,50.334829,142.702744,19,0,0,19,0,0,False,False
2020-04-18,RUS,Russian Fed.,Samara,53.288173,50.470943,64,0,0,64,0,0,False,False
2020-04-18,RUS,Russian Fed.,Saratov,51.590364,46.830634,98,0,0,98,0,0,False,False
2020-04-18,RUS,Russian Fed.,Smolensk,54.928337,33.012683,152,0,0,152,0,0,False,False
2020-04-18,RUS,Russian Fed.,Stavropol,44.927805,43.400088,209,0,0,209,0,0,False,False
2020-04-18,RUS,Russian Fed.,Sverdlovsk,58.614763,61.561667,126,0,0,126,0,0,False,False
2020-04-18,RUS,Russian Fed.,Tambov,52.657489,41.637192,165,0,0,165,0,0,False,False
2020-04-18,RUS,Russian Fed.,Tatarstan,55.380928,50.93665,160,0,0,160,0,0,False,False
2020-04-18,RUS,Russian Fed.,Tomsk,58.476777,82.134382,24,0,0,24,0,0,False,False
2020-04-18,RUS,Russian Fed.,Tula,53.879118,37.584039,229,0,0,229,0,0,False,False
2020-04-18,RUS,Russian Fed.,Tuva,94.79304,51.591419,9,0,0,9,0,0,False,False
2020-04-18,RUS,Russian Fed.,Tver,57.063361,34.74855,237,0,0,237,0,0,False,False
2020-04-18,RUS,Russian Fed.,Tyumen,57.665236,69.167506,185,0,0,185,0,0,False,False
2020-04-18,RUS,Russian Fed.,Udmurtia,57.189719,52.811319,62,0,0,62,0,0,False,False
2020-04-18,RUS,Russian Fed.,Ulyanovsk,53.904749,47.963072,157,0,0,157,0,0,False,False
2020-04-18,RUS,Russian Fed.,Vladimir,55.994787,40.691957,198,0,0,198,0,0,False,False
2020-04-18,RUS,Russian Fed.,Volgograd,49.599612,44.184682,79,0,0,79,0,0,False,False
2020-04-18,RUS,Russian Fed.,Vologda,59.970929,40.523416,86,0,0,86,0,0,False,False
2020-04-18,RUS,Russian Fed.,Voronezh,50.959752,40.309955,130,0,0,130,0,0,False,False
2020-04-18,RUS,Russian Fed.,Yakutia,65.300749,134.148224,47,0,0,47,0,0,False,False
2020-04-18,RUS,Russian Fed.,Yamalo-Nenets AO,65.264795,74.023346,106,0,0,106,0,0,False,False
2020-04-18,RUS,Russian Fed.,Yaroslavl,57.862116,39.167901,105,0,0,105,0,0,False,False
2020-04-18,RUS,Russian Fed.,Zabaykalsky,52.83932,116.196137,33,0,0,33,0,0,False,False
2020-04-18,SMR,San Marino,San Marino,43.942973,12.460035,435,39,0,396,0,0,False,False
2020-04-18,SRB,Serbia,Serbia,44.206802,20.911009,5690,110,0,5580,0,0,False,True
2020-04-12,SVK,Slovakia,Banská Bystrica,48.51568,19.499999,39,0,0,39,0,0,True,True
2020-04-12,SVK,Slovakia,Bratislava,48.319003,17.17481,272,0,0,272,0,0,True,True
2020-04-12,SVK,Slovakia,Košice,48.771358,20.721931,56,0,0,56,0,0,True,True
2020-04-12,SVK,Slovakia,Nitra,48.140652,18.30311,45,0,0,45,0,0,True,True
2020-04-12,SVK,Slovakia,NOT SPECIFIED,,,34,0,0,34,0,0,True,True
2020-04-12,SVK,Slovakia,Prešov,49.126441,21.221321,67,0,0,67,0,0,True,True
2020-04-12,SVK,Slovakia,Trencín,48.858564,18.202196,93,0,0,93,0,0,True,True
2020-04-12,SVK,Slovakia,Trnava,48.222651,17.707847,81,0,0,81,0,0,True,True
2020-04-12,SVK,Slovakia,Zilina,49.178517,19.167163,82,0,0,82,0,0,True,True
2020-04-14,SVN,Slovenia,Gorenjske,46.304671,14.137367,75,0,0,75,0,0,True,True
2020-04-14,SVN,Slovenia,Goriške,46.097666,13.774357,21,0,0,21,0,0,True,True
2020-04-14,SVN,Slovenia,Jugovzhodne,45.711878,15.012014,126,0,0,126,0,0,True,True
2020-04-14,SVN,Slovenia,Koroške,46.533032,15.087509,45,0,0,45,0,0,True,True
2020-04-18,SVN,Slovenia,NOT SPECIFIED,,,1330,74,2,1254,90,26,True,True
2020-04-05,SVN,Slovenia,Obalno-kraške,45.62157,13.972922,19,0,0,19,0,0,True,True
2020-04-14,SVN,Slovenia,"Obalno-kraške,",45.62157,13.972922,20,0,0,20,0,0,True,True
2020-04-14,SVN,Slovenia,Osrednjeslovenske,46.029176,14.58787,378,0,0,378,0,0,True,True
2020-04-01,SVN,Slovenia,Podravske,46.474579,15.744954,66,0,0,66,0,0,True,True
2020-04-14,SVN,Slovenia,"Podravske,",46.474579,15.744954,103,0,0,103,0,0,True,True
2020-04-14,SVN,Slovenia,Pomurske,46.669889,16.174305,117,0,0,117,0,0,True,True
2020-04-14,SVN,Slovenia,Posavske,45.959782,15.434177,12,0,0,12,0,0,True,True
2020-04-14,SVN,Slovenia,Primorsko-notranjske,45.691165,14.290304,30,0,0,30,0,0,True,True
2020-04-14,SVN,Slovenia,Savinjske,46.263351,15.195189,258,0,0,258,0,0,True,True
2020-03-29,SVN,Slovenia,Slovenia,46.145528,14.974542,730,12,0,718,0,0,True,True
2020-04-14,SVN,Slovenia,Zasavske,46.133255,15.086872,26,0,0,26,0,0,True,True
2020-04-18,ESP,Spain,Andalucía,37.46363,-4.573552,11020,967,2948,7105,5341,677,True,True
2020-04-18,ESP,Spain,Aragón,41.519884,-0.660302,4761,601,1121,3039,2180,243,True,True
2020-04-18,ESP,Spain,Canarias,28.291062,-16.55631,2035,115,785,1135,822,160,True,True
2020-04-18,ESP,Spain,Cantabria,43.196326,-4.034401,1990,149,534,1307,911,78,True,True
2020-04-18,ESP,Spain,Castilla y León,41.751205,-4.788185,15293,1429,5103,8761,6831,495,True,True
2020-04-18,ESP,Spain,Castilla-La Mancha,39.254442,-3.160863,16349,1913,3838,10598,8093,514,True,True
2020-04-18,ESP,Spain,Cataluña,41.798,1.528534,39943,3879,13275,22789,22013,2349,True,True
2020-04-18,ESP,Spain,Ciudad Autónoma de Ceuta,35.895759,-5.358194,108,4,53,51,9,4,True,True
2020-04-18,ESP,Spain,Ciudad Autónoma de Melilla,35.298249,-2.948653,104,2,30,72,44,3,True,True
2020-04-18,ESP,Spain,Comunidad de Madrid,40.494962,-3.716057,52946,7132,30475,15339,8597,1094,True,True
2020-04-18,ESP,Spain,Comunidad Foral de Navarra,42.667549,-1.647658,4556,354,954,3248,1829,127,True,True
2020-04-18,ESP,Spain,Comunidad Valenciana,39.390435,-0.543007,9795,1042,4306,4447,4708,636,True,True
2020-04-18,ESP,Spain,Extremadura,39.191409,-6.150692,3081,380,736,1965,1240,112,True,True
2020-04-18,ESP,Spain,Galicia,42.757079,-7.910384,8084,334,0,7750,2554,115,True,True
2020-04-18,ESP,Spain,Illes Balears,39.613452,2.956607,1748,148,958,642,937,157,True,True
2020-04-18,ESP,Spain,La Rioja,42.275075,-2.517177,3648,272,1777,1599,1249,78,True,True
2020-04-18,ESP,Spain,País Vasco,43.032149,-2.62166,12355,1020,6556,4779,6030,490,True,True
2020-04-18,ESP,Spain,Principado de Asturias,43.292312,-5.992988,2272,187,575,1510,1520,119,True,True
2020-04-18,ESP,Spain,Región de Murcia,38.002069,-1.485219,1638,115,638,885,611,102,True,True
2020-04-18,SWE,Sweden,Blekinge,56.279696,15.193246,43,0,0,43,0,0,True,True
2020-04-18,SWE,Sweden,Dalarna,60.952955,14.350603,448,0,0,448,0,0,True,True
2020-04-18,SWE,Sweden,Gävleborg,61.440899,16.291105,373,0,0,373,0,0,True,True
2020-04-18,SWE,Sweden,Gotland,57.487051,18.510063,19,0,0,19,0,0,True,True
2020-04-18,SWE,Sweden,Halland,56.953555,12.842898,224,0,0,224,0,0,True,True
2020-04-18,SWE,Sweden,Jämtland,63.251956,14.312747,187,0,0,187,0,0,True,True
2020-04-18,SWE,Sweden,Jönköping,57.499911,14.436577,450,0,0,450,0,0,True,True
2020-04-18,SWE,Sweden,Kalmar,57.245033,16.053939,91,0,0,91,0,0,True,True
2020-04-18,SWE,Sweden,Kronoberg,56.786938,14.574736,142,0,0,142,0,0,True,True
2020-04-18,SWE,Sweden,Norrbotten,66.954122,20.083057,186,0,0,186,0,0,True,True
2020-04-18,SWE,Sweden,NOT SPECIFIED,,,0,1511,0,-1511,0,1054,True,True
2020-04-18,SWE,Sweden,Örebro,59.350249,14.974992,566,0,0,566,0,0,True,True
2020-04-18,SWE,Sweden,Östergötland,58.354622,15.661533,1106,0,0,1106,0,0,True,True
2020-04-18,SWE,Sweden,Skåne,55.948711,13.596415,530,0,0,530,0,0,True,True
2020-04-18,SWE,Sweden,Södermanland,59.077751,16.685977,854,0,0,854,0,0,True,True
2020-04-18,SWE,Sweden,Stockholm,59.370877,17.711874,5651,0,0,5651,0,0,True,True
2020-04-18,SWE,Sweden,Uppsala,60.039134,17.672887,624,0,0,624,0,0,True,True
2020-04-18,SWE,Sweden,Värmland,59.768908,13.153806,97,0,0,97,0,0,True,True
2020-04-18,SWE,Sweden,Västerbotten,64.862069,17.819194,230,0,0,230,0,0,True,True
2020-04-18,SWE,Sweden,Västernorrland,63.096635,17.251241,129,0,0,129,0,0,True,True
2020-04-18,SWE,Sweden,Västmanland,59.801595,16.318208,467,0,0,467,0,0,True,True
2020-04-18,SWE,Sweden,Västra Götaland,58.303302,12.891496,1405,0,0,1405,0,0,True,True
2020-04-18,CHE,Switzerland,Aargau,47.410914,8.159107,960,24,540,396,58,20,False,False
2020-04-18,CHE,Switzerland,Appenzell Ausserrhoden,47.387404,9.413371,82,3,0,79,6,0,False,False
2020-04-18,CHE,Switzerland,Appenzell Innerrhoden,47.308617,9.403544,24,0,0,24,1,0,False,False
2020-04-18,CHE,Switzerland,Basel City,47.561925,7.592768,929,40,753,136,68,7,False,False
2020-04-18,CHE,Switzerland,Basel Country,47.441812,7.7644,794,25,632,137,40,8,False,False
2020-04-18,CHE,Switzerland,Bern,46.825006,7.626925,1586,69,0,1517,71,22,False,False
2020-04-18,CHE,Switzerland,Fribourg,46.710334,7.09922,956,69,109,778,67,11,False,False
2020-04-18,CHE,Switzerland,Geneva,46.217114,6.131255,4565,183,532,3850,329,39,False,False
2020-04-18,CHE,Switzerland,Glarus,46.980518,9.065544,108,3,0,105,4,0,False,False
2020-04-18,CHE,Switzerland,Graubünden,46.658176,9.629923,752,39,0,713,37,0,False,False
2020-04-18,CHE,Switzerland,Jura,47.368327,7.198733,190,2,0,188,17,5,False,False
2020-04-18,CHE,Switzerland,Liechtenstein,47.164696,9.555,81,1,1,79,0,0,False,False
2020-04-18,CHE,Switzerland,Lucerne,47.06883,8.116991,607,14,0,593,40,3,False,False
2020-04-18,CHE,Switzerland,Neuchâtel,46.997282,6.782288,615,50,0,565,44,10,False,False
2020-04-18,CHE,Switzerland,Nidwalden,46.922198,8.419375,107,2,0,105,4,2,False,False
2020-04-18,CHE,Switzerland,Obwalden,46.857772,8.209745,66,0,1,65,1,0,False,False
2020-04-18,CHE,Switzerland,Schaffhausen,47.721853,8.563863,699,27,150,522,37,7,False,False
2020-04-18,CHE,Switzerland,Schwyz,47.06411,8.761568,61,1,0,60,7,4,False,False
2020-04-18,CHE,Switzerland,Solothurn,47.336648,7.686944,353,10,0,343,19,0,False,False
2020-04-18,CHE,Switzerland,St. Gallen,47.305025,9.019368,266,14,176,76,1,0,False,False
2020-04-18,CHE,Switzerland,Thurgau,47.567205,9.112572,332,13,0,319,23,12,False,False
2020-04-18,CHE,Switzerland,Ticino,46.297963,8.808447,2994,277,580,2137,254,57,False,False
2020-04-18,CHE,Switzerland,Uri,46.775402,8.627444,78,5,66,7,2,0,False,False
2020-04-18,CHE,Switzerland,Valais,46.211633,7.611267,1730,96,184,1450,103,20,False,False
2020-04-18,CHE,Switzerland,Vaud,46.56176,6.648929,4844,279,225,4340,256,65,False,False
2020-04-18,CHE,Switzerland,Zug,47.161402,8.538864,174,7,99,68,13,9,False,False
2020-04-18,CHE,Switzerland,Zurich,47.417407,8.655988,3172,92,0,3080,123,0,False,False
2020-04-13,TUR,Turkey,NOT SPECIFIED,,,0,0,0,0,0,0,False,True
2020-04-17,TUR,Turkey,Turkey,38.961515,35.25175,78546,1769,0,76777,0,0,False,True
2020-04-18,UKR,Ukraine,Cherkasy,49.253559,31.378329,141,0,0,141,0,0,False,False
2020-04-18,UKR,Ukraine,Chernihiv,51.347162,32.016707,12,0,0,12,0,0,False,False
2020-04-18,UKR,Ukraine,Chernivtsi,48.269841,25.97109,840,0,0,840,0,0,False,False
2020-04-18,UKR,Ukraine,Dnipropetrovsk,48.166611,33.952679,104,0,0,104,0,0,False,False
2020-04-18,UKR,Ukraine,Donetsk,48.04733,37.669412,14,0,0,14,0,0,False,False
2020-04-18,UKR,Ukraine,Ivano-Frankivsk,48.705101,24.609296,462,0,0,462,0,0,False,False
2020-04-18,UKR,Ukraine,Kharkiv,49.612761,36.514406,62,0,0,62,0,0,False,False
2020-04-18,UKR,Ukraine,Kherson,46.66268,33.577394,56,0,0,56,0,0,False,False
2020-04-18,UKR,Ukraine,Khmelnytsky,49.422983,26.987133,41,0,0,41,0,0,False,False
2020-04-18,UKR,Ukraine,Kiev region,49.843123,30.727949,280,0,0,280,0,0,False,False
2020-04-18,UKR,Ukraine,Kirovograd,48.507933,32.262317,234,0,0,234,0,0,False,False
2020-04-18,UKR,Ukraine,Kyiv,50.427074,30.530672,770,0,0,770,0,0,False,False
2020-04-18,UKR,Ukraine,Lugansk,48.574041,39.307815,9,0,0,9,0,0,False,False
2020-04-18,UKR,Ukraine,Lviv,49.724836,23.921202,221,0,0,221,0,0,False,False
2020-04-18,UKR,Ukraine,Mykolaiv,47.369854,31.706007,31,0,0,31,0,0,False,False
2020-04-18,UKR,Ukraine,NOT SPECIFIED,,,0,133,0,-133,0,0,False,False
2020-04-18,UKR,Ukraine,Odessa,46.891548,30.547979,106,0,0,106,0,0,False,False
2020-04-18,UKR,Ukraine,Poltava,49.713595,33.811322,49,0,0,49,0,0,False,False
2020-04-18,UKR,Ukraine,Rivne,51.043432,26.397584,283,0,0,283,0,0,False,False
2020-04-18,UKR,Ukraine,Sumy,51.393248,33.665627,82,0,0,82,0,0,False,False
2020-04-18,UKR,Ukraine,Ternopil,49.402562,25.640005,366,0,0,366,0,0,False,False
2020-04-18,UKR,Ukraine,Transcarpathian,48.405051,23.281219,166,0,0,166,0,0,False,False
2020-04-18,UKR,Ukraine,Vinnytsia,48.926546,28.692087,319,0,0,319,0,0,False,False
2020-04-18,UKR,Ukraine,Volyn,51.202858,24.883489,134,0,0,134,0,0,False,False
2020-04-18,UKR,Ukraine,Zaporizhzhia,47.251409,35.699543,127,0,0,127,0,0,False,False
2020-04-18,UKR,Ukraine,Zhytomyr,50.642612,28.484557,197,0,0,197,0,0,False,False
