Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-12-11,ALB,Albania,41.156986,20.181222,46863,977,24136,21750,414,37,False,False,AL
2020-12-12,AND,Andorra,42.542268,1.596865,7236,78,,,,,False,False,AD
2020-12-10,AUT,Austria,47.697542,13.349319,314093,4259,212559,97275,3195,585,True,True,AT
2020-12-12,BLR,Belarus,53.711111,27.973847,156359,1246,,,,,False,False,BY
2020-12-11,BEL,Belgium,50.499527,4.475402,603159,17792,,,2873,646,True,True,BE
2020-12-12,BIH,Bosnia and Herzegovina,43.892652,17.670584,99543,3250,,,,,False,False,BA
2020-12-12,BGR,Bulgaria,42.729862,25.491667,177665,5562,79522,92581,,,True,True,BG
2020-12-12,HRV,Croatia,44.48732,16.460306,168389,2484,0,165905,,,True,True,HR
2020-12-11,CYP,Cyprus,35.167406,33.435499,14052,72,,,,,True,True,CY
2020-12-11,CZE,Czech Republic,49.800901,15.478153,575422,9450,503017,62955,,,True,True,CZ
2020-12-11,DNK,Denmark,56.155403,11.617223,103564,927,76927,25710,361,48,True,True,DK
2020-12-11,EST,Estonia,58.596209,25.023778,16598,141,,,,,True,True,EE
2020-12-12,FIN,Finland,64.952416,26.068944,30452,354,0,30098,,,True,True,FI
2020-12-11,FRA,France,46.232193,2.209667,2351372,39631,175891,2135850,24975,2884,True,True,FR
2020-12-12,DEU,Germany,51.165706,10.452764,1300518,21466,957500,321552,,,True,True,DE
2020-12-11,GRC,Greece,38.275283,23.810343,122648,3472,23074,96102,,,True,True,EL
2020-12-12,HUN,Hungary,47.164638,19.508944,276247,6784,79769,189694,7807,610,True,True,HU
2020-12-11,ISL,Iceland,64.963942,-19.021169,5524,28,,,,,False,True,IS
2020-12-11,IRL,Ireland,53.41975,-8.240472,75507,2120,,,,,True,True,IE
2020-12-11,ITA,Italy,41.873987,12.564167,1805873,63387,1052163,690323,31827,3265,True,True,IT
2020-12-11,LVA,Latvia,56.875584,24.607722,23706,304,,,,,True,True,LV
2020-12-11,LIE,Liechtenstein,47.164696,9.555,1477,17,0,1460,,,False,False,LI
2020-12-11,LTU,Lithuania,55.174112,23.906736,86949,764,,,,,True,True,LT
2020-12-11,LUX,Luxembourg,49.815764,6.131514,40037,384,,,,,True,True,LU
2020-12-11,MLT,Malta,35.946151,14.384612,10980,166,8935,1879,,,True,True,MT
2020-12-11,MDA,Moldova,46.979527,28.377195,122685,2500,,,,,False,False,MD
2020-12-11,MCO,Monaco,43.738348,7.424451,657,2,,,,,False,False,MC
2020-12-11,MNE,Montenegro,42.710152,19.410069,40165,566,,,,,False,True,ME
2020-12-11,NLD,Netherlands,52.133057,5.29525,594523,16104,0,578419,30213,0,True,True,NL
2020-12-11,MKD,North Macedonia,41.611,21.751417,70883,2051,,,,,False,True,MK
2020-12-11,NOR,Norway,64.583013,17.86411,39585,387,0,39198,1843,358,False,True,NO
2020-12-11,POL,Poland,51.92275,19.136875,1978429,35404,,,,,True,True,PL
2020-12-11,PRT,Portugal,39.553444,-7.839319,340308,5373,263648,71287,3230,507,True,True,PT
2020-12-11,ROU,Romania,45.947125,24.980514,542470,13116,,,,,True,True,RO
2020-12-11,RUS,Russian Fed.,61.523111,-74.9,2597711,48009,2059840,489862,0,0,False,False,RU
2020-12-11,SMR,San Marino,43.942973,12.460035,1868,49,,,,,False,False,SM
2020-12-11,SRB,Serbia,44.206802,20.911009,249224,2172,,,,,False,True,RS
2020-12-11,SVK,Slovakia,48.665639,19.709097,127087,1122,93533,32432,2130,144,True,True,SK
2020-12-07,SVN,Slovenia,46.145528,14.974541,87915,1862,4048,82005,1304,193,True,True,SI
2020-12-10,ESP,Spain,39.896027,-2.487694,1720056,47344,,,199088,16928,True,True,ES
2020-12-10,SWE,Sweden,62.199806,17.637493,320098,7514,,,,3537,True,True,SE
2020-12-11,CHE,Switzerland,46.815514,8.224472,368231,5948,41055,321228,2992,451,False,False,CH
2020-12-10,TUR,Turkey,38.961516,35.25175,558517,15531,,,,,False,True,TR
2020-12-11,UKR,Ukraine,48.379888,31.168139,858714,14470,,,,,False,False,UA
2020-12-11,GBR,United Kingdom,54.633221,-3.432277,1809465,63506,0,1745959,,,False,True,UK
