Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-12-29,ALB,Albania,41.156986,20.181222,57146,1170,32700,23276,265,21,False,False,AL
2020-12-29,AND,Andorra,42.542268,1.596865,7919,84,,,16,,False,False,AD
2020-12-29,AUT,Austria,47.697542,13.349319,356351,6086,319804,30461,2116,411,True,True,AT
2020-12-30,BLR,Belarus,53.711111,27.973847,192361,1414,,,,,False,False,BY
2020-12-29,BEL,Belgium,50.499527,4.475402,641411,19361,,,2423,499,True,True,BE
2020-12-29,BIH,Bosnia and Herzegovina,43.892652,17.670584,110454,4024,76802,29628,,,False,False,BA
2020-12-30,BGR,Bulgaria,42.729862,25.491667,199491,7405,115402,76684,,,True,True,BG
2020-12-28,HRV,Croatia,44.48732,16.460306,205247,3739,0,201508,,,True,True,HR
2020-12-28,CYP,Cyprus,35.167406,33.435499,21315,138,2057,19120,642,,True,True,CY
2020-12-29,CZE,Czech Republic,49.800901,15.478153,701622,11429,584483,105710,,,True,True,CZ
2020-12-28,DNK,Denmark,56.155403,11.617223,155826,1204,114841,39781,872,113,True,True,DK
2020-12-30,EST,Estonia,58.596209,25.023778,27256,226,,,,,True,True,EE
2020-12-30,FIN,Finland,64.952416,26.068944,35860,354,0,35506,,,True,True,FI
2020-12-29,FRA,France,46.232193,2.209667,2574041,44298,191806,2337937,24776,2675,True,True,FR
2020-12-30,DEU,Germany,51.165706,10.452764,1687187,32107,1302600,352480,,,True,True,DE
2020-12-29,GRC,Greece,38.275283,23.810343,136976,4730,93764,38482,,,True,True,EL
2020-12-30,HUN,Hungary,47.164638,19.508944,319543,9429,144234,165880,6155,425,True,True,HU
2020-12-29,ISL,Iceland,64.963942,-19.021169,5736,29,5566,141,,,False,True,IS
2020-12-29,IRL,Ireland,53.41975,-8.240472,88439,2213,,,,,True,True,IE
2020-12-29,ITA,Italy,41.873987,12.564167,2067487,73029,1425730,568728,26211,2549,True,True,IT
2020-12-30,LVA,Latvia,56.875584,24.607722,39043,626,,,,,True,True,LV
2020-12-29,LIE,Liechtenstein,47.164696,9.555,2069,38,1764,267,,,False,False,LI
2020-12-28,LTU,Lithuania,55.174112,23.906736,134285,1347,66485,66453,,,True,True,LT
2020-12-27,LUX,Luxembourg,49.815764,6.131514,45849,485,,,,,True,True,LU
2020-12-28,MLT,Malta,35.946151,14.384612,12426,215,10791,1420,,,True,True,MT
2020-12-29,MDA,Moldova,46.979527,28.377195,142851,2934,128501,11416,,,False,False,MD
2020-12-29,MCO,Monaco,43.738348,7.424451,827,3,692,132,,,False,False,MC
2020-12-29,MNE,Montenegro,42.710152,19.410069,47404,677,,,350,,False,True,ME
2020-12-29,NLD,Netherlands,52.133057,5.29525,777902,17350,0,760552,31739,0,True,True,NL
2020-12-29,MKD,North Macedonia,41.611,21.751417,82301,2473,60256,19572,,,False,True,MK
2020-12-28,NOR,Norway,64.583013,17.86411,47102,429,0,46673,2057,396,False,True,NO
2020-12-30,POL,Poland,51.92275,19.136875,1281414,28019,,,,,True,True,PL
2020-12-29,PRT,Portugal,39.553444,-7.839319,400023,6751,327794,65478,2930,486,True,True,PT
2020-12-30,ROU,Romania,45.947125,24.980514,624048,15469,,,,,True,True,RO
2020-12-29,RUS,Russian Fed.,61.523111,-74.9,3105037,57943,2496183,550911,0,0,False,False,RU
2020-12-29,SMR,San Marino,43.942973,12.460035,2333,59,2010,264,,,False,False,SM
2020-12-29,SRB,Serbia,44.206802,20.911009,331755,3119,0,328636,,,False,True,RS
2020-12-30,SVK,Slovakia,48.665639,19.709097,173228,2065,124427,46736,2899,197,True,True,SK
2020-12-28,SVN,Slovenia,46.145528,14.974541,117203,2638,5946,108619,1170,198,True,True,SI
2020-12-28,ESP,Spain,39.896027,-2.487694,1881517,49976,,,197437,16142,True,True,ES
2020-12-29,SWE,Sweden,62.199806,17.637493,437379,8727,,,,4055,True,True,SE
2020-12-30,CHE,Switzerland,46.815514,8.224472,381713,6718,52217,322778,2642,419,False,False,CH
2020-12-29,TUR,Turkey,38.961516,35.25175,2178580,20388,2058437,99755,,,False,True,TR
2020-12-30,UKR,Ukraine,48.379888,31.168139,1045348,18324,698190,328834,,,False,False,UA
2020-12-29,GBR,United Kingdom,54.633221,-3.432277,2382875,71567,0,2311308,,,False,True,UK
