Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-01-10,ALB,Albania,41.156986,20.181222,63595,1241,37648,24706,251,23,False,False,AL
2021-01-09,AND,Andorra,42.542268,1.596865,8586,85,,,45,,False,False,AD
2021-01-05,AUT,Austria,47.697542,13.349319,371657,6454,334711,30492,2033,371,True,True,AT
2021-01-09,BLR,Belarus,53.711111,27.973847,210368,1507,,,,,False,False,BY
2021-01-09,BEL,Belgium,50.499527,4.475402,662694,20038,,,1928,379,True,True,BE
2020-12-31,BIH,Bosnia and Herzegovina,43.892652,17.670584,111642,4072,77584,29986,,,False,False,BA
2021-01-11,BGR,Bulgaria,42.729862,25.491667,208511,8126,135259,65126,,,True,True,BG
2021-01-10,HRV,Croatia,44.48732,16.460306,219994,4368,0,215626,,,True,True,HR
2021-01-09,CYP,Cyprus,35.167406,33.435499,27350,178,2057,25115,748,,True,True,CY
2021-01-09,CZE,Czech Republic,49.800901,15.478153,831165,13115,657504,160546,,,True,True,CZ
2021-01-08,DNK,Denmark,56.155403,11.617223,178497,1517,149346,27634,864,138,True,True,DK
2021-01-10,EST,Estonia,58.596209,25.023778,33516,283,,,,,True,True,EE
2021-01-10,FIN,Finland,64.952416,26.068944,38592,354,0,38238,,,True,True,FI
2021-01-10,FRA,France,46.232193,2.209667,2783256,47134,202429,2533693,24559,2629,True,True,FR
2021-01-10,DEU,Germany,51.165706,10.452764,1908529,40343,1511800,356386,,,True,True,DE
2021-01-09,GRC,Greece,38.275283,23.810343,144293,5227,93764,45302,,,True,True,EL
2021-01-10,HUN,Hungary,47.164638,19.508944,342237,10648,197936,133653,4980,357,True,True,HU
2021-01-09,ISL,Iceland,64.963942,-19.021169,5880,29,5706,145,,,False,True,IS
2021-01-10,IRL,Ireland,53.41975,-8.240472,147613,2344,,,,,True,True,IE
2021-01-10,ITA,Italy,41.873987,12.564167,2276491,78755,1617804,579932,26042,2615,True,True,IT
2021-01-10,LVA,Latvia,56.875584,24.607722,49568,849,,,,,True,True,LV
2021-01-09,LIE,Liechtenstein,47.164696,9.555,2329,49,2108,172,,,False,False,LI
2021-01-06,LTU,Lithuania,55.174112,23.906736,154550,1776,86109,66665,,,True,True,LT
2021-01-06,LUX,Luxembourg,49.815764,6.131514,47595,521,,,,,True,True,LU
2021-01-10,MLT,Malta,35.946151,14.384612,14396,233,11841,2322,,,True,True,MT
2021-01-10,MDA,Moldova,46.979527,28.377195,149391,3139,138440,7812,,,False,False,MD
2021-01-09,MCO,Monaco,43.738348,7.424451,1053,4,830,219,,,False,False,MC
2021-01-10,MNE,Montenegro,42.710152,19.410069,52431,725,,,351,,False,True,ME
2021-01-10,NLD,Netherlands,52.133057,5.29525,872847,18499,0,854348,32804,0,True,True,NL
2021-01-09,MKD,North Macedonia,41.611,21.751417,86150,2614,67164,16372,,,False,True,MK
2021-01-08,NOR,Norway,64.583013,17.86411,53149,471,0,52678,2213,420,False,True,NO
2021-01-10,POL,Poland,51.92275,19.136875,1385522,31189,,,,,True,True,PL
2021-01-10,PRT,Portugal,39.553444,-7.839319,483710,7803,369108,106799,3770,558,True,True,PT
2021-01-10,ROU,Romania,45.947125,24.980514,667123,16654,,,,,True,True,RO
2021-01-10,RUS,Russian Fed.,61.523111,-74.9,3401954,63953,2778889,559112,0,0,False,False,RU
2021-01-08,SMR,San Marino,43.942973,12.460035,2628,64,2220,344,,,False,False,SM
2021-01-08,SRB,Serbia,44.206802,20.911009,356125,3513,0,352612,,,False,True,RS
2021-01-10,SVK,Slovakia,48.665639,19.709097,208209,2918,147275,58016,3188,232,True,True,SK
2021-01-07,SVN,Slovenia,46.145528,14.974541,136197,2947,6755,126495,1160,191,True,True,SI
2021-01-08,ESP,Spain,39.896027,-2.487694,2050360,51874,,,216302,18715,True,True,ES
2021-01-07,SWE,Sweden,62.199806,17.637493,489471,9433,,,,4314,True,True,SE
2021-01-10,CHE,Switzerland,46.815514,8.224472,475671,8316,62736,404619,2139,332,False,False,CH
2021-01-10,TUR,Turkey,38.961516,35.25175,2326256,22807,2198150,105299,,,False,True,TR
2021-01-10,UKR,Ukraine,48.379888,31.168139,1115026,19767,791598,303661,,,False,False,UA
2021-01-10,GBR,United Kingdom,54.633221,-3.432277,3072359,81431,0,2990928,,,False,True,UK
